,fid,plotid,images,mon_images,bfast_change,bfast_magnitude,bfast_means,cusum_change,cusum_confidence,cusum_magnitude,red_mean,red_sd,red_min,red_max,nir_mean,nir_sd,nir_min,nir_max,swir1_mean,swir1_sd,swir1_min,swir1_max,swir2_mean,swir2_sd,swir2_min,swir2_max,ndfi_mean,ndfi_sd,ndfi_min,ndfi_max,brightness,brightne_1,brightne_2,brightne_3,greenness_,greennes_1,greennes_2,greennes_3,wetness_me,wetness_sd,wetness_mi,wetness_ma,bs_slope_max,bs_slope_sd,bs_slope_min,bs_slope_mean,ccdc_change,ccdc_magnitude,aspect,dw_class_mode,dw_tree_prob__max,dw_tree_prob__min,dw_tree_prob__stdDev,dw_tree_prob_mean,elevation,esa_lc20,esa_lc21,esri_lc17,esri_lc18,esri_lc19,esri_lc20,esri_lc21,gfc_gain,gfc_loss,gfc_lossye,gfc_tc00,lang_tree_,potapov_tree_height,slope,tmf_2015,tmf_2016,tmf_2017,tmf_2018,tmf_2019,tmf_2020,tmf_defyea,tmf_degyea,tmf_main,tmf_sub,geometry,lon,lat
1691,1692,74469,242,127,2019.992,20.271223068237305,-0.670456945896149,2019.181,0.593822621388082,49103.16953505814,8471.460536182978,1535.5352660120382,2471.5,10000.0,8471.460536182978,1535.5352660120382,2471.5,10000.0,8471.460536182978,1535.5352660120382,2471.5,10000.0,8471.460536182978,1535.5352660120382,2471.5,10000.0,8471.460536182978,1535.5352660120382,2471.5,10000.0,8471.460536182978,1535.5352660120382,2471.5,10000.0,8471.460536182978,1535.5352660120382,2471.5,10000.0,8471.460536182978,1535.5352660120382,2471.5,10000.0,-173.68271127756242,37.118417175292954,-68.40858536486027,-309.8957015709083,2019.466,-5222.468562149293,209.0,1.0,72.0,8.0,16.0,61.0,891.3609619140625,30.0,30.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,14.0,89.0,19.0,8.0,19.0,3.0,3.0,3.0,3.0,3.0,3.0,1999.0,1996.0,43.0,41.0,POINT (-91.52181395098486 16.566639516006372),-91.52181395098486,16.566639516006372
1692,1693,74668,207,97,2021.94,122.07906341552734,-0.107726193964481,2015.107,0.417835341177754,21572.618433971467,8368.665071183112,1098.3677282440256,6225.0,10000.0,8368.665071183112,1098.3677282440256,6225.0,10000.0,8368.665071183112,1098.3677282440256,6225.0,10000.0,8368.665071183112,1098.3677282440256,6225.0,10000.0,8368.665071183112,1098.3677282440256,6225.0,10000.0,8368.665071183112,1098.3677282440256,6225.0,10000.0,8368.665071183112,1098.3677282440256,6225.0,10000.0,8368.665071183112,1098.3677282440256,6225.0,10000.0,155.37746831428257,36.93249920247501,275.60089207612907,36.78533573514158,0.0,0.0,216.0,1.0,65.0,33.0,7.0,48.0,882.15625,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,74.0,17.0,12.0,35.0,3.0,3.0,3.0,3.0,3.0,3.0,1999.0,0.0,43.0,41.0,POINT (-91.57209031536246 16.52497813486403),-91.57209031536246,16.52497813486403
1693,1694,74669,191,92,-1.0,0.0,0.0,2017.23,0.23705480822865,6761.110688405792,9816.204891304347,465.685268725649,7375.0,10000.0,9816.204891304347,465.685268725649,7375.0,10000.0,9816.204891304347,465.685268725649,7375.0,10000.0,9816.204891304347,465.685268725649,7375.0,10000.0,9816.204891304347,465.685268725649,7375.0,10000.0,9816.204891304347,465.685268725649,7375.0,10000.0,9816.204891304347,465.685268725649,7375.0,10000.0,9816.204891304347,465.685268725649,7375.0,10000.0,4.635756878901529,15.586904447317883,54.40087458151361,-41.90055315731743,2021.83,-38.373114482721576,39.0,1.0,76.0,11.0,9.0,72.0,1157.9073486328125,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,98.0,36.0,23.0,26.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,10.0,POINT (-91.52542136373708 16.52164272727605),-91.52542136373708,16.52164272727605
1694,1695,70618,296,154,-1.0,0.0,0.0,2018.392,0.392363792947305,3574.45238095238,9949.469387755102,153.60264174953522,9167.0,10000.0,9949.469387755102,153.60264174953522,9167.0,10000.0,9949.469387755102,153.60264174953522,9167.0,10000.0,9949.469387755102,153.60264174953522,9167.0,10000.0,9949.469387755102,153.60264174953522,9167.0,10000.0,9949.469387755102,153.60264174953522,9167.0,10000.0,9949.469387755102,153.60264174953522,9167.0,10000.0,9949.469387755102,153.60264174953522,9167.0,10000.0,14.785232544189187,4.720025715135248,32.049986628248895,1.959812082452832,0.0,0.0,166.0,1.0,75.0,23.0,6.0,72.0,241.19740295410156,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,6.0,99.0,27.0,15.0,45.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1998.0,20.0,26.0,POINT (-92.44572185285462 17.44324973300224),-92.44572185285462,17.44324973300224
1695,1696,70844,236,123,2018.786,104.49771881103516,0.900230765342712,2020.715,0.580505158559566,6064.236178861725,9906.05081300813,201.13302452355066,9055.0,10000.0,9906.05081300813,201.13302452355066,9055.0,10000.0,9906.05081300813,201.13302452355066,9055.0,10000.0,9906.05081300813,201.13302452355066,9055.0,10000.0,9906.05081300813,201.13302452355066,9055.0,10000.0,9906.05081300813,201.13302452355066,9055.0,10000.0,9906.05081300813,201.13302452355066,9055.0,10000.0,9906.05081300813,201.13302452355066,9055.0,10000.0,32.1622063643352,9.188114102362704,55.593682939307506,-3.630312673174368,0.0,0.0,36.0,1.0,75.0,22.0,5.0,72.0,671.8544921875,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,99.0,24.0,18.0,29.0,3.0,3.0,3.0,4.0,4.0,4.0,2017.0,2013.0,30.0,33.0,POINT (-92.4957217529669 17.401320805796693),-92.4957217529669,17.401320805796693
1696,1697,75639,307,162,2016.247,-1759.29638671875,-3.344095706939697,2019.115,0.680679045789184,128212.40338036451,4764.468180482068,2741.2795359362835,-2260.1428571428573,9201.666666666666,4764.468180482068,2741.2795359362835,-2260.1428571428573,9201.666666666666,4764.468180482068,2741.2795359362835,-2260.1428571428573,9201.666666666666,4764.468180482068,2741.2795359362835,-2260.1428571428573,9201.666666666666,4764.468180482068,2741.2795359362835,-2260.1428571428573,9201.666666666666,4764.468180482068,2741.2795359362835,-2260.1428571428573,9201.666666666666,4764.468180482068,2741.2795359362835,-2260.1428571428573,9201.666666666666,4764.468180482068,2741.2795359362835,-2260.1428571428573,9201.666666666666,-748.2292201685273,77.79789627402108,-527.312086830769,-1086.8638018905165,2019.86,-3786.4710991892416,138.0,5.0,64.0,7.0,14.0,31.0,1981.3638916015625,10.0,20.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,37.0,16.0,6.0,16.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.2873836335478 16.347456862825293),-92.2873836335478,16.347456862825293
1697,1698,75640,321,165,-1.0,0.0,0.0,2016.115,0.377115414277961,39544.65144300138,8481.568686868686,1626.7555793886881,3918.0,10000.0,8481.568686868686,1626.7555793886881,3918.0,10000.0,8481.568686868686,1626.7555793886881,3918.0,10000.0,8481.568686868686,1626.7555793886881,3918.0,10000.0,8481.568686868686,1626.7555793886881,3918.0,10000.0,8481.568686868686,1626.7555793886881,3918.0,10000.0,8481.568686868686,1626.7555793886881,3918.0,10000.0,8481.568686868686,1626.7555793886881,3918.0,10000.0,24.935082921563044,41.541333754773376,168.18060818715253,-98.94442989708156,0.0,0.0,173.0,1.0,75.0,5.0,19.0,54.0,2138.524658203125,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,90.0,27.0,12.0,14.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.24102235989513 16.34445588781632),-92.24102235989513,16.34445588781632
1698,1699,75824,285,144,2015.304,-922.7373657226562,-1.068084955215454,2017.099,0.457305202636366,136771.58058035714,2722.704538690476,5186.004360769376,-7790.166666666667,9946.5,2722.704538690476,5186.004360769376,-7790.166666666667,9946.5,2722.704538690476,5186.004360769376,-7790.166666666667,9946.5,2722.704538690476,5186.004360769376,-7790.166666666667,9946.5,2722.704538690476,5186.004360769376,-7790.166666666667,9946.5,2722.704538690476,5186.004360769376,-7790.166666666667,9946.5,2722.704538690476,5186.004360769376,-7790.166666666667,9946.5,2722.704538690476,5186.004360769376,-7790.166666666667,9946.5,-128.90818187296554,136.537777142766,244.93886853910084,-524.7699770690424,0.0,0.0,204.0,1.0,73.0,7.0,23.0,41.0,1589.1541748046875,20.0,10.0,11.0,2.0,11.0,2.0,2.0,0.0,0.0,,64.0,18.0,8.0,12.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.2898272209251 16.300680892774647),-92.2898272209251,16.300680892774647
1699,1700,75825,297,156,2015.918,-1751.0584716796875,-4.428451061248779,2019.115,0.367602239749427,22177.009615384588,8965.093864468863,950.5741723187635,6104.0,10000.0,8965.093864468863,950.5741723187635,6104.0,10000.0,8965.093864468863,950.5741723187635,6104.0,10000.0,8965.093864468863,950.5741723187635,6104.0,10000.0,8965.093864468863,950.5741723187635,6104.0,10000.0,8965.093864468863,950.5741723187635,6104.0,10000.0,8965.093864468863,950.5741723187635,6104.0,10000.0,8965.093864468863,950.5741723187635,6104.0,10000.0,58.197460600870734,23.546097285112662,134.97583893462846,-19.966533787851564,0.0,0.0,35.0,1.0,76.0,27.0,7.0,70.0,1883.937255859375,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,82.0,24.0,15.0,17.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.24407684411675 16.29943234447968),-92.24407684411675,16.29943234447968
1700,1701,74251,279,146,2015.852,-2016.6761474609375,-3.967255353927612,2017.822,0.460297570394361,22727.6656555773,8208.246738421396,856.9926061310205,4952.25,9654.25,8208.246738421396,856.9926061310205,4952.25,9654.25,8208.246738421396,856.9926061310205,4952.25,9654.25,8208.246738421396,856.9926061310205,4952.25,9654.25,8208.246738421396,856.9926061310205,4952.25,9654.25,8208.246738421396,856.9926061310205,4952.25,9654.25,8208.246738421396,856.9926061310205,4952.25,9654.25,8208.246738421396,856.9926061310205,4952.25,9654.25,2.588094357092274,21.936126166400246,75.15198946136822,-65.76629467508843,2019.356,-1726.9150378337126,86.0,1.0,72.0,36.0,8.0,62.0,2142.743408203125,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,0.0,22.0,12.0,2.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.35877384141348 16.668579025189196),-92.35877384141348,16.668579025189196
1701,1702,74451,272,132,-1.0,0.0,0.0,2019.225,0.580674457959667,36680.633405483444,8554.637806637807,1131.4966858746955,5399.0,9881.333333333334,8554.637806637807,1131.4966858746955,5399.0,9881.333333333334,8554.637806637807,1131.4966858746955,5399.0,9881.333333333334,8554.637806637807,1131.4966858746955,5399.0,9881.333333333334,8554.637806637807,1131.4966858746955,5399.0,9881.333333333334,8554.637806637807,1131.4966858746955,5399.0,9881.333333333334,8554.637806637807,1131.4966858746955,5399.0,9881.333333333334,8554.637806637807,1131.4966858746955,5399.0,9881.333333333334,-163.03126076419926,35.9262444236024,-52.09166954113133,-307.1929538502253,0.0,0.0,12.0,1.0,71.0,11.0,12.0,57.0,2192.153076171875,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,76.0,16.0,9.0,13.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.36182832563509 16.623555481852556),-92.36182832563509,16.623555481852556
1702,1703,74452,285,144,2017.011,-2850.066650390625,-6.992618560791016,2018.852,0.724601265489285,122552.92857142855,5379.843386243386,2392.9781908124655,-1708.5,8185.166666666667,5379.843386243386,2392.9781908124655,-1708.5,8185.166666666667,5379.843386243386,2392.9781908124655,-1708.5,8185.166666666667,5379.843386243386,2392.9781908124655,-1708.5,8185.166666666667,5379.843386243386,2392.9781908124655,-1708.5,8185.166666666667,5379.843386243386,2392.9781908124655,-1708.5,8185.166666666667,5379.843386243386,2392.9781908124655,-1708.5,8185.166666666667,5379.843386243386,2392.9781908124655,-1708.5,8185.166666666667,-561.6436740850808,57.20365532245568,-415.1500843857779,-734.547788811085,2019.378,-8539.898458440435,71.0,1.0,69.0,7.0,17.0,43.0,2136.659423828125,10.0,10.0,2.0,2.0,11.0,11.0,11.0,0.0,1.0,19.0,55.0,18.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.31510586479709 16.620581261449903),-92.31510586479709,16.620581261449903
1703,1704,75279,249,129,2018.216,-488.04193115234375,-3.387744426727295,2018.107,0.568306137114567,36295.41070505725,8831.941482096716,1208.9127128952573,3512.0,10000.0,8831.941482096716,1208.9127128952573,3512.0,10000.0,8831.941482096716,1208.9127128952573,3512.0,10000.0,8831.941482096716,1208.9127128952573,3512.0,10000.0,8831.941482096716,1208.9127128952573,3512.0,10000.0,8831.941482096716,1208.9127128952573,3512.0,10000.0,8831.941482096716,1208.9127128952573,3512.0,10000.0,8831.941482096716,1208.9127128952573,3512.0,10000.0,-251.5925394356667,29.320417808331065,-157.2873467180494,-334.2740310837045,2020.321,168.05001663189796,182.0,1.0,75.0,6.0,13.0,66.0,218.2832489013672,10.0,10.0,2.0,2.0,2.0,2.0,11.0,0.0,0.0,,90.0,18.0,7.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2017.0,2004.0,43.0,42.0,POINT (-91.20958323612152 16.3633178852724),-91.20958323612152,16.3633178852724
1704,1705,75473,202,110,2016.729,-159.8394317626953,-1.161087989807129,2016.005,0.353057426972983,9717.00670995671,9668.60670995671,522.7670961019553,6532.0,10000.0,9668.60670995671,522.7670961019553,6532.0,10000.0,9668.60670995671,522.7670961019553,6532.0,10000.0,9668.60670995671,522.7670961019553,6532.0,10000.0,9668.60670995671,522.7670961019553,6532.0,10000.0,9668.60670995671,522.7670961019553,6532.0,10000.0,9668.60670995671,522.7670961019553,6532.0,10000.0,9668.60670995671,522.7670961019553,6532.0,10000.0,36.28353160641708,20.09741948517963,97.88212276469248,-26.069258746410274,2020.912,-93.1303326471616,208.0,1.0,76.0,4.0,14.0,70.0,557.1682739257812,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,97.0,23.0,23.0,14.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1998.0,20.0,21.0,POINT (-91.25958313623381 16.32193296839537),-91.25958313623381,16.32193296839537
1705,1706,75474,247,127,2018.548,272.830078125,-1.19517457485199,2018.175,0.717491709155404,86086.90209973753,8377.715748031496,1838.04743141953,2731.0,10000.0,8377.715748031496,1838.04743141953,2731.0,10000.0,8377.715748031496,1838.04743141953,2731.0,10000.0,8377.715748031496,1838.04743141953,2731.0,10000.0,8377.715748031496,1838.04743141953,2731.0,10000.0,8377.715748031496,1838.04743141953,2731.0,10000.0,8377.715748031496,1838.04743141953,2731.0,10000.0,8377.715748031496,1838.04743141953,2731.0,10000.0,-70.99606006237585,45.84094038511121,53.48166527309102,-222.0215829444937,2018.263,-4053.543426607168,49.0,1.0,76.0,4.0,20.0,56.0,225.34893798828125,10.0,10.0,2.0,11.0,11.0,2.0,2.0,0.0,1.0,18.0,95.0,13.0,4.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-91.2131951079748 16.31832109654208),-91.2131951079748,16.31832109654208
1706,1707,75277,205,106,2015.633,-188.00115966796875,-2.060441493988037,2020.825,0.372000557293938,7553.320125786198,9753.16540880503,407.259483667602,7668.0,10000.0,9753.16540880503,407.259483667602,7668.0,10000.0,9753.16540880503,407.259483667602,7668.0,10000.0,9753.16540880503,407.259483667602,7668.0,10000.0,9753.16540880503,407.259483667602,7668.0,10000.0,9753.16540880503,407.259483667602,7668.0,10000.0,9753.16540880503,407.259483667602,7668.0,10000.0,9753.16540880503,407.259483667602,7668.0,10000.0,11.867854975328312,16.025771284232135,69.47182797535734,-35.440755338382324,2015.414,-674.7173086891835,268.0,1.0,75.0,43.0,3.0,72.0,374.26470947265625,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,96.0,32.0,25.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,10.0,POINT (-91.30264021600587 16.370260705612615),-91.30264021600587,16.370260705612615
1707,1708,75278,164,88,2016.356,-761.61669921875,-1.781925916671753,2020.496,0.4887750899259,12500.807413419881,9596.249742965369,615.5548228193569,5865.0,10000.0,9596.249742965369,615.5548228193569,5865.0,10000.0,9596.249742965369,615.5548228193569,5865.0,10000.0,9596.249742965369,615.5548228193569,5865.0,10000.0,9596.249742965369,615.5548228193569,5865.0,10000.0,9596.249742965369,615.5548228193569,5865.0,10000.0,9596.249742965369,615.5548228193569,5865.0,10000.0,9596.249742965369,615.5548228193569,5865.0,10000.0,-35.69833724594713,31.034288297764554,41.245740164650464,-125.87483118117629,2021.633,1195.2507910475833,5.0,1.0,75.0,2.0,15.0,69.0,766.2546997070312,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,97.0,25.0,22.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1999.0,20.0,21.0,POINT (-91.25625218774688 16.366653292860377),-91.25625218774688,16.366653292860377
1708,1709,72164,290,143,2016.4,-269.599609375,-2.201261281967163,2019.356,0.452447452512213,3012.486097236135,9939.998035298035,120.96987488737734,9360.5,10000.0,9939.998035298035,120.96987488737734,9360.5,10000.0,9939.998035298035,120.96987488737734,9360.5,10000.0,9939.998035298035,120.96987488737734,9360.5,10000.0,9939.998035298035,120.96987488737734,9360.5,10000.0,9939.998035298035,120.96987488737734,9360.5,10000.0,9939.998035298035,120.96987488737734,9360.5,10000.0,9939.998035298035,120.96987488737734,9360.5,10000.0,3.948370690601262,4.779736725116921,18.620787346960654,-10.340530281815196,0.0,0.0,126.0,1.0,75.0,46.0,3.0,71.0,977.11767578125,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,89.0,21.0,18.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1998.0,20.0,23.0,POINT (-91.76515155457244 17.081335714201412),-91.76515155457244,17.081335714201412
1709,1710,72165,230,115,2015.348,-1019.26416015625,-4.752285480499268,2015.019,0.527222554310907,1079.9815734990025,9983.746997929607,42.616868580827315,9734.0,10000.0,9983.746997929607,42.616868580827315,9734.0,10000.0,9983.746997929607,42.616868580827315,9734.0,10000.0,9983.746997929607,42.616868580827315,9734.0,10000.0,9983.746997929607,42.616868580827315,9734.0,10000.0,9983.746997929607,42.616868580827315,9734.0,10000.0,9983.746997929607,42.616868580827315,9734.0,10000.0,9983.746997929607,42.616868580827315,9734.0,10000.0,7.504511610534989,1.082036838112241,10.887079069042919,4.523408143993418,0.0,0.0,57.0,1.0,74.0,63.0,1.0,72.0,875.5639038085938,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,94.0,22.0,18.0,17.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2000.0,20.0,21.0,POINT (-91.71813925216597 17.07844621671878),-91.71813925216597,17.07844621671878
1710,1711,72589,245,127,2016.334,-171.35470581054688,-0.930362284183502,2015.216,0.377777850743605,37705.48794525686,7249.695856767905,1786.2742921928732,2171.6666666666665,9991.666666666666,7249.695856767905,1786.2742921928732,2171.6666666666665,9991.666666666666,7249.695856767905,1786.2742921928732,2171.6666666666665,9991.666666666666,7249.695856767905,1786.2742921928732,2171.6666666666665,9991.666666666666,7249.695856767905,1786.2742921928732,2171.6666666666665,9991.666666666666,7249.695856767905,1786.2742921928732,2171.6666666666665,9991.666666666666,7249.695856767905,1786.2742921928732,2171.6666666666665,9991.666666666666,7249.695856767905,1786.2742921928732,2171.6666666666665,9991.666666666666,262.9851796837087,71.16170640223979,465.600273764675,39.71627377507108,2016.203,-2694.213999031771,8.0,1.0,68.0,6.0,17.0,42.0,1264.536376953125,10.0,30.0,11.0,11.0,11.0,11.0,11.0,0.0,1.0,15.0,75.0,15.0,8.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-91.72514895902198 16.988006729152794),-91.72514895902198,16.988006729152794
1711,1712,73417,215,104,2018.019,1213.443603515625,2.655952453613281,2021.984,0.449816895226914,21816.967857142816,8835.480425824177,1032.6743023621602,6004.333333333333,10000.0,8835.480425824177,1032.6743023621602,6004.333333333333,10000.0,8835.480425824177,1032.6743023621602,6004.333333333333,10000.0,8835.480425824177,1032.6743023621602,6004.333333333333,10000.0,8835.480425824177,1032.6743023621602,6004.333333333333,10000.0,8835.480425824177,1032.6743023621602,6004.333333333333,10000.0,8835.480425824177,1032.6743023621602,6004.333333333333,10000.0,8835.480425824177,1032.6743023621602,6004.333333333333,10000.0,192.6328446162245,32.56853372941258,316.63047517184077,69.632431498551,2021.019,909.678879525095,247.0,1.0,74.0,12.0,6.0,69.0,1909.445556640625,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,82.0,25.0,10.0,18.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.67347043915937 16.869390182030084),-92.67347043915937,16.869390182030084
1712,1713,73627,262,140,-1.0,0.0,0.0,2018.94,0.135471011252456,8878.251088435516,9175.384625850338,534.443295600091,7648.0,10000.0,9175.384625850338,534.443295600091,7648.0,10000.0,9175.384625850338,534.443295600091,7648.0,10000.0,9175.384625850338,534.443295600091,7648.0,10000.0,9175.384625850338,534.443295600091,7648.0,10000.0,9175.384625850338,534.443295600091,7648.0,10000.0,9175.384625850338,534.443295600091,7648.0,10000.0,9175.384625850338,534.443295600091,7648.0,10000.0,-24.022949690308508,15.968923289219244,20.7857970633542,-67.93499744731196,0.0,0.0,316.0,1.0,77.0,54.0,5.0,69.0,2338.504638671875,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,95.0,22.0,19.0,21.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.67655613708835 16.82437555689554),-92.67655613708835,16.82437555689554
1713,1714,73628,259,132,2021.984,517.0133056640625,1.194368481636047,2019.159,0.419341084312124,20397.336742424224,8973.960984848485,877.3092213158664,6528.0,10000.0,8973.960984848485,877.3092213158664,6528.0,10000.0,8973.960984848485,877.3092213158664,6528.0,10000.0,8973.960984848485,877.3092213158664,6528.0,10000.0,8973.960984848485,877.3092213158664,6528.0,10000.0,8973.960984848485,877.3092213158664,6528.0,10000.0,8973.960984848485,877.3092213158664,6528.0,10000.0,8973.960984848485,877.3092213158664,6528.0,10000.0,58.877457090844686,31.972786695736993,148.11340272489124,-43.946226011202086,2021.83,-219.25190174432646,125.0,1.0,73.0,13.0,7.0,65.0,2350.8798828125,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,94.0,25.0,19.0,23.0,3.0,3.0,3.0,3.0,3.0,3.0,1998.0,1995.0,43.0,41.0,POINT (-92.6295304573787 16.821682259859262),-92.6295304573787,16.821682259859262
1714,1715,77313,203,101,2018.37,371.8788757324219,1.733959913253784,2016.093,0.029494088842784,5727.624115983,9487.170851013672,469.61408302563245,7826.0,10000.0,9487.170851013672,469.61408302563245,7826.0,10000.0,9487.170851013672,469.61408302563245,7826.0,10000.0,9487.170851013672,469.61408302563245,7826.0,10000.0,9487.170851013672,469.61408302563245,7826.0,10000.0,9487.170851013672,469.61408302563245,7826.0,10000.0,9487.170851013672,469.61408302563245,7826.0,10000.0,9487.170851013672,469.61408302563245,7826.0,10000.0,27.157717900502565,17.61198515793144,90.60689145796279,-28.60896019718585,0.0,0.0,31.0,1.0,73.0,66.0,0.0,72.0,1435.7900390625,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,95.0,30.0,19.0,33.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2013.0,20.0,26.0,POINT (-92.8821117774501 15.84333319322797),-92.8821117774501,15.84333319322797
1715,1716,77314,294,160,-1.0,0.0,0.0,2018.896,0.115935308478096,12812.16456845237,9281.902477678572,738.2010118884212,7703.6,10000.0,9281.902477678572,738.2010118884212,7703.6,10000.0,9281.902477678572,738.2010118884212,7703.6,10000.0,9281.902477678572,738.2010118884212,7703.6,10000.0,9281.902477678572,738.2010118884212,7703.6,10000.0,9281.902477678572,738.2010118884212,7703.6,10000.0,9281.902477678572,738.2010118884212,7703.6,10000.0,9281.902477678572,738.2010118884212,7703.6,10000.0,62.295781050744615,20.262205546870607,121.40585820144238,-0.463613081801316,0.0,0.0,107.0,1.0,75.0,46.0,5.0,69.0,785.4190673828125,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,99.0,22.0,17.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.8357237491911 15.840555173271671),-92.8357237491911,15.840555173271671
1716,1717,2000576,305,167,-1.0,0.0,0.0,2015.129,0.409336425357656,30970.60436270314,8886.014556601083,1201.4470721147284,5866.0,10000.0,8886.014556601083,1201.4470721147284,5866.0,10000.0,8886.014556601083,1201.4470721147284,5866.0,10000.0,8886.014556601083,1201.4470721147284,5866.0,10000.0,8886.014556601083,1201.4470721147284,5866.0,10000.0,8886.014556601083,1201.4470721147284,5866.0,10000.0,8886.014556601083,1201.4470721147284,5866.0,10000.0,8886.014556601083,1201.4470721147284,5866.0,10000.0,141.04769142121717,31.591213607369045,251.13437174387033,30.30501322223192,0.0,0.0,188.0,1.0,75.0,18.0,15.0,61.0,808.9405517578125,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,99.0,28.0,16.0,21.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,70.0,91.0,POINT (-92.81563995804638 15.794135931305302),-92.81563995804638,15.794135931305302
1717,1718,2000585,128,67,2018.436,42.820518493652344,-0.777436912059784,2018.216,0.117375236114336,7863.764427860699,9595.032587064678,760.7124290787109,5048.0,10000.0,9595.032587064678,760.7124290787109,5048.0,10000.0,9595.032587064678,760.7124290787109,5048.0,10000.0,9595.032587064678,760.7124290787109,5048.0,10000.0,9595.032587064678,760.7124290787109,5048.0,10000.0,9595.032587064678,760.7124290787109,5048.0,10000.0,9595.032587064678,760.7124290787109,5048.0,10000.0,9595.032587064678,760.7124290787109,5048.0,10000.0,3.900028580268919,21.428042934807653,65.16263292475362,-58.10212594571169,0.0,0.0,330.0,1.0,73.0,43.0,3.0,72.0,1561.849853515625,10.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,,95.0,37.0,26.0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,10.0,10.0,POINT (-92.86205028181065 15.797012051484776),-92.86205028181065,15.797012051484776
